dep_relation;dep_insee;ville_relation;ville_node;ville_insee;lat;lon;name;name_norm;population;source_population
7443;72;107623;1396771152;72120;48.2562859;0.1698643;Doucelles;DOUCELLES;241;INSEE 2013
7443;72;107444;1396771155;72121;48.2728687;-0.0447131;Douillet;DOUILLET;316;INSEE 2013
7443;72;107655;1396714358;72122;48.0691269;0.5199345;Duneau;DUNEAU;1023;INSEE 2013
7443;72;107431;1396696670;72123;47.8432362;-0.1456782;Dureil;DUREIL;68;INSEE 2013
7443;72;107507;26698155;72124;47.8286006;0.2733338;Écommoy;ECOMMOY;4695;INSEE 2013
7443;72;107703;1340944359;72125;47.9374374;0.6632844;Écorpain;ECORPAIN;318;INSEE 2013
7443;72;107413;51830676;72126;48.0375093;-0.1157105;Épineu-le-Chevreuil;EPINEU LE CHEVREUIL;286;INSEE 2013
7443;72;107620;1829575131;72127;47.9556266;0.0877501;Étival-lès-le-Mans;ETIVAL LES LE MANS;2041;INSEE 2013
7443;72;9087047;1107353848;72128;47.9013744;0.6315712;Évaillé;EVAILLE;398;INSEE 2013
7443;72;107678;1829574949;72129;48.0456516;0.3477454;Fatines;FATINES;760;INSEE 2013
7443;72;107379;1829574952;72130;48.0083608;0.0703880;Fay;FAY;606;
7443;72;107632;1829574953;72131;47.9014492;-0.0307267;Fercé-sur-Sarthe;FERCE SUR SARTHE;639;INSEE 2013
7443;72;107487;491121000;72132;48.1860576;0.6554511;La Ferté-Bernard;LA FERTE BERNARD;9235;INSEE 2013
7443;72;107436;1829574954;72133;47.8981489;0.1267769;Fillé;FILLE;1516;INSEE 2013
7443;72;107493;885718303;72134;47.7333676;0.4532824;Flée;FLEE;558;INSEE 2013
7443;72;109236;441299884;72135;47.7912933;0.0507773;La Fontaine-Saint-Martin;LA FONTAINE SAINT MARTIN;614;INSEE 2013
7443;72;107364;1829574955;72136;47.9040008;-0.2209596;Fontenay-sur-Vègre;FONTENAY SUR VEGRE;336;INSEE 2013
7443;72;4447318;1259499859;72137;48.4481578;0.2543878;La Fresnaye-sur-Chédouet;LA FRESNAYE SUR CHEDOUET;945;INSEE 2013
7443;72;9212374;26694888;72138;48.2807744;0.0222512;Fresnay-sur-Sarthe;FRESNAY SUR SARTHE;2173;INSEE 2013
7443;72;107538;1396771158;72139;48.3259474;0.0800783;Fyé;FYE;1031;INSEE 2013
7443;72;107513;1396771162;72141;48.3551788;0.0155707;Gesnes-le-Gandelin;GESNES LE GANDELIN;968;INSEE 2013
7443;72;107399;1396771171;72142;48.3030570;0.1822581;Grandchamp;GRANDCHAMP;166;INSEE 2013
7443;72;109243;26694904;72143;47.8648393;0.4697873;Le Grand-Lucé;LE GRAND LUCE;2043;INSEE 2013
7443;72;107524;534742335;72144;48.1368046;0.7958405;Gréez-sur-Roc;GREEZ SUR ROC;384;INSEE 2013
7443;72;108664;1829574990;72145;48.1899495;-0.1523840;Le Grez;LE GREZ;389;INSEE 2013
7443;72;107532;26694750;72146;47.8771768;0.1294751;Guécélard;GUECELARD;2755;INSEE 2013
7443;72;109896;331586544;72147;48.1132085;0.1943092;La Guierche;LA GUIERCHE;1086;INSEE 2013
7443;72;107500;1396714359;72148;48.2119707;0.3776892;Jauzé;JAUZE;94;INSEE 2013
7443;72;107391;57707286;72149;48.0186634;-0.1905497;Joué-en-Charnie;JOUE EN CHARNIE;629;INSEE 2013
7443;72;107499;1829574959;72150;48.1093583;0.2165558;Joué-l'Abbé;JOUE L ABBE;1251;INSEE 2013
7443;72;107696;1829574964;72151;47.8632521;-0.2867745;Juigné-sur-Sarthe;JUIGNE SUR SARTHE;1184;INSEE 2013
7443;72;107385;1396771179;72152;48.2450872;0.1232299;Juillé;JUILLE;472;INSEE 2013
7443;72;107654;1236209625;72153;47.7924279;0.4131670;Jupilles;JUPILLES;573;INSEE 2013
7443;72;107550;516276169;72154;47.6968408;-0.0746149;La Flèche;LA FLECHE;15108;INSEE 2011
7443;72;107373;1252235077;72155;47.8776369;0.2286341;Laigné-en-Belin;LAIGNE EN BELIN;2332;INSEE 2013
7443;72;107690;536727100;72156;48.1179117;0.7051936;Lamnay;LAMNAY;926;INSEE 2013
7443;72;107875;83826472;72157;48.0779955;0.0620244;Lavardin;LAVARDIN;740;INSEE 2013
7443;72;107440;1334613363;72158;48.0539602;0.6449133;Lavaré;LAVARE;841;INSEE 2013
7443;72;107498;1396737132;72159;47.7904521;0.7022383;Lavenay;LAVENAY;366;INSEE 2013
7443;72;107517;1396737142;72160;47.7185111;0.3330287;Lavernat;LAVERNAT;641;
7443;72;107381;1396737143;72161;47.7440445;0.5595871;Lhomme;LHOMME;910;INSEE 2013
7443;72;109905;1396771220;72162;48.4349613;0.1761851;Lignières-la-Carelle;LIGNIERES LA CARELLE;409;INSEE 2013
7443;72;107555;441298111;72163;47.7708983;0.0094372;Ligron;LIGRON;481;INSEE 2013
7443;72;107504;1396771224;72164;48.3597339;0.2115503;Livet-en-Saosnois;LIVET EN SAOSNOIS;76;
7443;72;107691;1396714361;72165;48.0787882;0.4178745;Lombron;LOMBRON;1961;INSEE 2013
7443;72;107540;51528841;72166;48.0204100;-0.0790269;Longnes;LONGNES;360;INSEE 2013
7443;72;107408;376029644;72167;47.7929617;-0.2531184;Louailles;LOUAILLES;764;INSEE 2008
7443;72;107692;47934205;72168;47.9965376;-0.1511977;Loué;LOUE;2151;INSEE 2008
7443;72;107530;1829575002;72169;47.9438140;0.0409759;Louplande;LOUPLANDE;1517;INSEE 2013
7443;72;107519;1396771239;72170;48.3380704;0.2018879;Louvigny;LOUVIGNY;182;
7443;72;107403;1396785827;72171;48.4281305;0.3016130;Louzes;LOUZES;103;INSEE 2013
7443;72;107548;1341563316;72172;48.0691830;0.5858924;Le Luart;LE LUART;1381;INSEE 2013
7443;72;107368;885718217;72173;47.7114319;0.3981822;Luceau;LUCEAU;1280;INSEE 2013
7443;72;109602;1396714366;72174;48.2078196;0.2146481;Lucé-sous-Ballon;LUCE SOUS BALLON;108;
7443;72;107484;429134926;72175;47.7029945;0.0756262;Luché-Pringé;LUCHE PRINGE;1665;INSEE 2013
7443;72;7858552;26698386;72176;47.6463281;0.1576725;Le Lude;LE LUDE;4049;INSEE 2013
7443;72;107374;1829575006;72177;47.9377512;-0.0542299;Maigné;MAIGNE;344;INSEE 2013
7443;72;107544;1340921552;72178;47.9362782;0.5711895;Maisoncelles;MAISONCELLES;193;INSEE 2013
7443;72;107521;1396696676;72179;47.8144856;-0.0881093;Malicorne-sur-Sarthe;MALICORNE SUR SARTHE;1981;
7443;72;107694;26697593;72180;48.3547000;0.3714830;Mamers;MAMERS;5464;INSEE 2011
7443;72;107435;26686559;72181;48.0073498;0.1967379;Le Mans;LE MANS;143240;INSEE 2011
7443;72;107552;439759066;72182;47.7474491;0.1340745;Mansigné;MANSIGNE;1591;INSEE 2008
7443;72;109244;376049067;72183;47.7102720;0.5095352;Marçon;MARCON;1024;INSEE 2013
7443;72;107633;1829575007;72184;47.9838264;-0.1682664;Mareil-en-Champagne;MAREIL EN CHAMPAGNE;327;INSEE 2013
7443;72;107512;516291369;72185;47.7147814;0.0119081;Mareil-sur-Loir;MAREIL SUR LOIR;623;INSEE 2013
7443;72;107580;1396714368;72186;48.2118900;0.1547851;Maresché;MARESCHE;869;INSEE 2013
7443;72;107449;1236225862;72187;47.8191779;0.3390747;Marigné-Laillé;MARIGNE LAILLE;1539;INSEE 2013
7443;72;107489;1396785831;72188;48.3696538;0.3517804;Marollette;MAROLLETTE;137;INSEE 2013
7443;72;9165892;1396785829;72189;48.2522145;0.3135215;Marolles-les-Braults;MAROLLES LES BRAULTS;2155;INSEE 2013
7443;72;107464;1396714372;72190;47.9184456;0.7840240;Marolles-lès-Saint-Calais;MAROLLES LES SAINT CALAIS;275;INSEE 2013
7443;72;107668;26695108;72191;47.7600289;0.2750474;Mayet;MAYET;3191;INSEE 2013
7443;72;107638;1396771204;72192;48.3144445;0.2321677;Les Mées;LES MEES;100;INSEE 2013
7443;72;107669;1609486653;72193;48.0994947;0.7973721;Melleray;MELLERAY;485;INSEE 2013
7443;72;107675;1396771245;72194;48.2341369;0.2014295;Meurcé;MEURCE;303;INSEE 2013
7443;72;107433;1396696684;72195;47.8251899;-0.0190118;Mézeray;MEZERAY;1824;INSEE 2013
7443;72;109619;1396714383;72196;48.1932480;0.2985281;Mézières-sur-Ponthouin;MEZIERES SUR PONTHOUIN;675;
7443;72;107516;1396714377;72197;48.1548976;0.0296067;Mézières-sous-Lavardin;MEZIERES SOUS LAVARDIN;659;INSEE 2013
7443;72;107567;26696035;72198;48.0647399;0.1361917;La Milesse;LA MILESSE;2385;INSEE 2013
7443;72;109654;1396771254;72199;48.2401346;0.0335368;Moitron-sur-Sarthe;MOITRON SUR SARTHE;227;
7443;72;107387;1252235136;72200;47.8941045;0.2038619;Moncé-en-Belin;MONCE EN BELIN;3425;INSEE 2013
7443;72;109643;1396785833;72201;48.2741326;0.3891555;Moncé-en-Saosnois;MONCE EN SAOSNOIS;266;INSEE 2013
7443;72;107617;1396785834;72202;48.2864593;0.3239265;Monhoudou;MONHOUDOU;209;INSEE 2013
7443;72;107422;1396737144;72203;47.6803370;0.3868644;Montabon;MONTABON;785;INSEE 2013
7443;72;107366;1341091261;72204;47.9366601;0.7010112;Montaillé;MONTAILLE;585;INSEE 2013
7443;72;107616;331586537;72205;48.1440706;0.1821652;Montbizot;MONTBIZOT;1706;INSEE 2013
7443;72;109908;1396771261;72207;48.4575886;0.1836461;Montigny;MONTIGNY;40;INSEE 2013
7443;72;107549;536727096;72208;48.1033553;0.7903377;Montmirail;MONTMIRAIL;404;INSEE 2013
7443;72;109653;1396771264;72209;48.2453943;-0.0360290;Montreuil-le-Chétif;MONTREUIL LE CHETIF;313;
7443;72;107386;1340898909;72210;47.8676101;0.5654319;Montreuil-le-Henri;MONTREUIL LE HENRI;256;INSEE 2013
7443;72;107439;969178632;72211;48.2468672;-0.1063287;Mont-Saint-Jean;MONT SAINT JEAN;667;INSEE 2008
7443;72;107575;1396771286;72212;48.3714180;-0.0241336;Moulins-le-Carbonnel;MOULINS LE CARBONNEL;730;INSEE 2013
7443;72;107486;26695341;72213;47.9069356;0.2460607;Mulsanne;MULSANNE;4402;INSEE 2013
7443;72;107554;1396785835;72214;48.2523705;0.3943182;Nauvay;NAUVAY;15;INSEE 2013
7443;72;107562;1396785837;72215;48.3768182;0.2464049;Neufchâtel-en-Saosnois;NEUFCHATEL EN SAOSNOIS;978;INSEE 2013
7443;72;107465;50054971;72216;48.1567492;0.0018977;Neuvillalais;NEUVILLALAIS;577;INSEE 2008
7443;72;107570;26697290;72217;48.0753824;0.1897267;Neuville-sur-Sarthe;NEUVILLE SUR SARTHE;2386;INSEE 2013
7443;72;107589;1396696689;72218;48.0934138;-0.2118960;Neuvillette-en-Charnie;NEUVILLETTE EN CHARNIE;304;INSEE 2013
7443;72;9086997;50098604;72219;48.0811537;-0.0397802;Neuvy-en-Champagne;NEUVY EN CHAMPAGNE;381;INSEE 2008
7443;72;107502;1396785839;72220;48.2359975;0.4900954;Nogent-le-Bernard;NOGENT LE BERNARD;899;INSEE 2013
7443;72;107560;1829575008;72221;47.6691897;0.3954373;Nogent-sur-Loir;NOGENT SUR LOIR;413;INSEE 2013
7443;72;109599;1396771291;72222;48.2392700;0.2228030;Nouans;NOUANS;284;INSEE 2013
7443;72;107393;26698219;72223;47.8723118;-0.0992579;Noyen-sur-Sarthe;NOYEN SUR SARTHE;2611;INSEE 2013
7443;72;107371;1829575009;72224;48.0194524;0.4816792;Nuillé-le-Jalais;NUILLE LE JALAIS;488;INSEE 2013
7443;72;107496;1396771313;72225;48.3483996;0.0860348;Oisseau-le-Petit;OISSEAU LE PETIT;708;
7443;72;107407;1396737154;72226;47.8105508;0.1045160;Oizé;OIZE;1202;INSEE 2013
7443;72;107375;1396785841;72227;48.3388978;0.2946221;Panon;PANON;38;INSEE 2013
7443;72;107451;338282899;72228;47.8434492;-0.1986762;Parcé-sur-Sarthe;PARCE SUR SARTHE;2077;INSEE 2013
7443;72;107418;1396696700;72229;48.1192185;-0.1851306;Parennes;PARENNES;556;INSEE 2013
7443;72;107537;1396737159;72230;47.8505383;0.1089021;Parigné-le-Pôlin;PARIGNE LE POLIN;1079;INSEE 2013
7443;72;107583;26697301;72231;47.9324000;0.3762510;Parigné-l'Évêque;PARIGNE L EVEQUE;4794;INSEE 2013
7443;72;107452;1396696695;72232;47.7298282;-0.3253374;Notre-Dame-du-Pé;NOTRE DAME DU PE;588;INSEE 2013
7443;72;107526;1396785842;72233;48.2489698;0.3642899;Peray;PERAY;63;INSEE 2013
7443;72;107383;60644633;72234;48.1940277;-0.0593182;Pezé-le-Robert;PEZE LE ROBERT;367;INSEE 2008
7443;72;107446;1396771317;72235;48.2593176;0.1141509;Piacé;PIACE;361;INSEE 2013
7443;72;107611;376027750;72236;47.7979598;-0.3815807;Pincé;PINCE;196;INSEE 2013
7443;72;107577;1829575013;72237;47.9124045;-0.0973998;Pirmil;PIRMIL;481;INSEE 2013
7443;72;107657;1396785844;72238;48.3221486;0.3310599;Pizieux;PIZIEUX;88;INSEE 2013
7443;72;107398;374651526;72239;47.9196294;-0.2653770;Poillé-sur-Vègre;POILLE SUR VEGRE;654;INSEE 2013
7443;72;107533;1396737162;72240;47.7625206;0.6568229;Poncé-sur-le-Loir;PONCE SUR LE LOIR;382;INSEE 2013
7443;72;107598;26695059;72241;48.0490780;0.4031570;Montfort-le-Gesnois;MONTFORT LE GESNOIS;3083;INSEE 2013
7443;72;107430;1396737164;72243;47.7516432;0.1916242;Pontvallain;PONTVALLAIN;1654;INSEE 2013
7443;72;107455;26696004;72244;47.7664332;-0.3246558;Précigné;PRECIGNE;3141;INSEE 2013
7443;72;107416;475536074;72245;48.2368564;0.6236112;Préval;PREVAL;649;INSEE 2008
7443;72;107419;1396714386;72246;48.1526505;0.4834839;Prévelles;PREVELLES;231;INSEE 2013
7443;72;107590;1829575018;72247;47.9935282;0.1077745;Pruillé-le-Chétif;PRUILLE LE CHETIF;1248;INSEE 2013
7443;72;107479;1236025207;72248;47.8366770;0.4318522;Pruillé-l'Éguillé;PRUILLE L EGUILLE;787;INSEE 2013
7443;72;107665;1829574982;72249;48.0585607;0.0385084;La Quinte;LA QUINTE;824;
7443;72;107535;807728393;72250;47.9613498;0.8318389;Rahay;RAHAY;195;INSEE 2013
7443;72;109595;1396771334;72251;48.2783329;0.2215735;René;RENE;377;INSEE 2013
7443;72;107495;1077046320;72252;47.7845119;0.1624312;Requeil;REQUEIL;1199;INSEE 2013
7443;72;107615;371971164;72253;47.8933701;0.0683017;Roézé-sur-Sarthe;ROEZE SUR SARTHE;2815;INSEE 2013
7443;72;107450;1396771343;72254;48.3225214;0.1504816;Rouessé-Fontaine;ROUESSE FONTAINE;267;INSEE 2013
7443;72;107514;1829575022;72255;48.1598422;-0.1984355;Rouessé-Vassé;ROUESSE VASSE;810;
7443;72;107382;1829575026;72256;48.1399782;-0.1150388;Rouez;ROUEZ;781;INSEE 2013
7443;72;107674;311782910;72257;48.0073958;0.1364063;Rouillon;ROUILLON;2201;INSEE 2013
7443;72;109267;1396785845;72258;48.4648028;0.3040795;Roullée;ROULLEE;249;INSEE 2013
7443;72;107561;1396785848;72259;48.2269581;0.4296120;Rouperroux-le-Coquet;ROUPERROUX LE COQUET;324;INSEE 2013
7443;72;107527;26698187;72260;47.9437000;0.2665230;Ruaudin;RUAUDIN;3325;INSEE 2013
7443;72;107474;1396696701;72261;48.0598347;-0.0830236;Ruillé-en-Champagne;RUILLE EN CHAMPAGNE;316;INSEE 2013
7443;72;6838446;1396737174;72262;47.7516353;0.6208060;Ruillé-sur-Loir;RUILLE SUR LOIR;1173;INSEE 2013
7443;72;107700;26691408;72264;47.8400712;-0.3352048;Sablé-sur-Sarthe;SABLE SUR SARTHE;12466;INSEE 2013
7443;72;109620;1396714391;72265;48.2150192;0.3424310;Saint-Aignan;SAINT AIGNAN;247;INSEE 2013
7443;72;109647;1396771356;72266;48.2709102;0.0248585;Saint-Aubin-de-Locquenay;SAINT AUBIN DE LOCQUENAY;703;
7443;72;107602;475530057;72267;48.1723074;0.5875495;Saint-Aubin-des-Coudrais;SAINT AUBIN DES COUDRAIS;952;INSEE 2013
7443;72;107390;1396737178;72268;47.8213183;0.2383207;Saint-Biez-en-Belin;SAINT BIEZ EN BELIN;721;INSEE 2013
7443;72;107578;26695230;72269;47.9201366;0.7434396;Saint-Calais;SAINT CALAIS;3419;INSEE 2013
7443;72;107539;1396785851;72270;48.3133177;0.3031453;Saint-Calez-en-Saosnois;SAINT CALEZ EN SAOSNOIS;170;INSEE 2013
7443;72;107574;1396714397;72271;48.1230722;0.4310418;Saint-Célerin;SAINT CELERIN;766;INSEE 2013
7443;72;107458;1340861923;72272;47.9006731;0.6845778;Sainte-Cérotte;SAINTE CEROTTE;325;INSEE 2013
7443;72;107571;57656376;72273;48.2317367;0.0364898;Saint-Christophe-du-Jambet;SAINT CHRISTOPHE DU JAMBET;209;INSEE 2013
7443;72;107706;1829575037;72274;47.9674141;-0.1377429;Saint-Christophe-en-Champagne;SAINT CHRISTOPHE EN CHAMPAGNE;197;INSEE 2013
7443;72;107434;1396714395;72275;48.0663752;0.3437644;Saint-Corneille;SAINT CORNEILLE;1130;INSEE 2013
7443;72;107497;598624332;72276;48.2750905;0.4594591;Saint-Cosme-en-Vairais;SAINT COSME EN VAIRAIS;2005;INSEE 2013
7443;72;107376;1396714403;72277;48.1502657;0.5069004;Saint-Denis-des-Coudrais;SAINT DENIS DES COUDRAIS;120;INSEE 2013
7443;72;107520;1829575043;72278;48.0274356;-0.2730156;Saint-Denis-d'Orques;SAINT DENIS D ORQUES;901;
7443;72;107531;1340879571;72279;47.8415927;0.5833558;Saint-Georges-de-la-Couée;SAINT GEORGES DE LA COUEE;173;INSEE 2013
7443;72;107472;371948268;72280;47.9726629;0.1010947;Saint-Georges-du-Bois;SAINT GEORGES DU BOIS;1819;INSEE 2008
7443;72;107596;790874624;72281;48.1994973;0.5006189;Saint-Georges-du-Rosay;SAINT GEORGES DU ROSAY;430;INSEE 2013
7443;72;411159;969143919;72282;48.2968771;-0.1061149;Saint-Georges-le-Gaultier;SAINT GEORGES LE GAULTIER;539;INSEE 2013
7443;72;107647;1829575049;72283;47.6230220;0.2916496;Saint-Germain-d'Arcé;SAINT GERMAIN D ARCE;382;INSEE 2013
7443;72;107591;1396771369;72284;48.2856234;0.0953620;Saint-Germain-sur-Sarthe;SAINT GERMAIN SUR SARTHE;551;INSEE 2013
7443;72;107686;1340565833;72286;47.8867548;0.7404051;Saint-Gervais-de-Vic;SAINT GERVAIS DE VIC;383;INSEE 2013
7443;72;107625;1252235112;72287;47.8767158;0.2177979;Saint-Gervais-en-Belin;SAINT GERVAIS EN BELIN;2049;INSEE 2013
7443;72;107666;1396714407;72288;48.1092761;0.5373670;Saint-Hilaire-le-Lierru;SAINT HILAIRE LE LIERRU;137;INSEE 2013
7443;72;107411;331586532;72289;48.1404510;0.1700029;Sainte-Jamme-sur-Sarthe;SAINTE JAMME SUR SARTHE;2077;INSEE 2013
7443;72;107672;50860772;72290;48.1506368;0.1226684;Saint-Jean-d'Assé;SAINT JEAN D ASSE;1483;INSEE 2013
7443;72;107523;516282297;72291;47.7430653;0.0565437;Saint-Jean-de-la-Motte;SAINT JEAN DE LA MOTTE;903;INSEE 2013
7443;72;107406;598457154;72292;48.1301857;0.7132644;Saint-Jean-des-Échelles;SAINT JEAN DES ECHELLES;255;INSEE 2013
7443;72;107656;1396696711;72293;47.8722363;-0.0393709;Saint-Jean-du-Bois;SAINT JEAN DU BOIS;633;
7443;72;109203;53371136;72294;48.3525683;-0.0774296;Saint-Léonard-des-Bois;SAINT LEONARD DES BOIS;535;INSEE 2013
7443;72;107640;1396785852;72295;48.3535438;0.3422346;Saint-Longis;SAINT LONGIS;524;INSEE 2013
7443;72;107525;868194343;72296;48.0895790;0.6537208;Saint-Maixent;SAINT MAIXENT;784;INSEE 2013
7443;72;107648;50076722;72297;48.1813823;0.1262300;Saint-Marceau;SAINT MARCEAU;493;INSEE 2013
7443;72;107637;373288797;72298;47.9280964;0.4851585;Saint-Mars-de-Locquenay;SAINT MARS DE LOCQUENAY;540;INSEE 2008
7443;72;107529;1396737182;72299;47.8706856;0.3322536;Saint-Mars-d'Outillé;SAINT MARS D OUTILLE;2237;
7443;72;107369;26694844;72300;48.0301287;0.3718076;Saint-Mars-la-Brière;SAINT MARS LA BRIERE;2470;INSEE 2013
7443;72;107492;1396714408;72301;48.1726716;0.2467464;Saint-Mars-sous-Ballon;SAINT MARS SOUS BALLON;880;INSEE 2013
7443;72;107414;1396714416;72302;48.1490067;0.5958571;Saint-Martin-des-Monts;SAINT MARTIN DES MONTS;173;INSEE 2013
7443;72;107608;1396714417;72303;48.0187846;0.5707194;Saint-Michel-de-Chavaignes;SAINT MICHEL DE CHAVAIGNES;802;INSEE 2013
7443;72;107646;1340909900;72304;47.8907125;0.6096483;Sainte-Osmane;SAINTE OSMANE;195;
7443;72;109261;1396771377;72305;48.2932644;0.0483459;Saint-Ouen-de-Mimbré;SAINT OUEN DE MIMBRE;948;INSEE 2013
7443;72;107505;1396737185;72306;47.8334292;0.2099905;Saint-Ouen-en-Belin;SAINT OUEN EN BELIN;1333;INSEE 2013
7443;72;107609;1829575054;72307;47.9498990;-0.1892081;Saint-Ouen-en-Champagne;SAINT OUEN EN CHAMPAGNE;197;INSEE 2013
7443;72;6838448;1396771399;72308;48.4172076;0.1105231;Saint-Paterne;SAINT PATERNE;1611;INSEE 2013
7443;72;411164;969152390;72309;48.3218172;-0.1084908;Saint-Paul-le-Gaultier;SAINT PAUL LE GAULTIER;292;INSEE 2008
7443;72;107663;267233965;72310;48.0386173;0.1875497;Saint-Pavace;SAINT PAVACE;1855;INSEE 2013
7443;72;107463;1829575061;72311;47.6460657;0.4390667;Saint-Pierre-de-Chevillé;SAINT PIERRE DE CHEVILLE;360;INSEE 2013
7443;72;107558;1829575068;72312;47.9402427;-0.1399835;Saint-Pierre-des-Bois;SAINT PIERRE DES BOIS;212;INSEE 2013
7443;72;107461;1396785855;72313;48.3066409;0.4217373;Saint-Pierre-des-Ormes;SAINT PIERRE DES ORMES;226;INSEE 2013
7443;72;107581;1396737189;72314;47.8058527;0.5213895;Saint-Pierre-du-Lorouër;SAINT PIERRE DU LOROUER;375;INSEE 2013
7443;72;107442;1829575073;72315;48.1864406;-0.0928106;Saint-Rémy-de-Sillé;SAINT REMY DE SILLE;760;INSEE 2013
7443;72;107468;1396785856;72316;48.3088554;0.4003668;Saint-Rémy-des-Monts;SAINT REMY DES MONTS;680;INSEE 2013
7443;72;107568;635812027;72317;48.3490617;0.2555749;Saint-Rémy-du-Val;SAINT REMY DU VAL;561;INSEE 2013
7443;72;109909;1396771408;72318;48.3887179;0.1724959;Saint-Rigomer-des-Bois;SAINT RIGOMER DES BOIS;422;
7443;72;107553;1396714426;72319;48.1402222;0.0956588;Sainte-Sabine-sur-Longève;SAINTE SABINE SUR LONGEVE;676;INSEE 2013
7443;72;107426;1829575077;72320;48.0641536;0.1594091;Saint-Saturnin;SAINT SATURNIN;2497;INSEE 2013
7443;72;107682;1396696722;72321;48.0718760;-0.1138527;Saint-Symphorien;SAINT SYMPHORIEN;561;INSEE 2013
7443;72;107367;534745659;72322;48.1593028;0.8173822;Saint-Ulphace;SAINT ULPHACE;245;INSEE 2013
7443;72;109264;1396771430;72323;48.3222735;0.0387836;Saint-Victeur;SAINT VICTEUR;418;INSEE 2013
7443;72;109644;348050744;72324;48.2960654;0.3849345;Saint-Vincent-des-Prés;SAINT VINCENT DES PRES;502;INSEE 2013
7443;72;107370;1396737195;72325;47.8231146;0.4893779;Saint-Vincent-du-Lorouër;SAINT VINCENT DU LOROUER;935;
7443;72;107659;1396785858;72326;48.3262277;0.2788025;Saosnes;SAOSNES;203;INSEE 2013
7443;72;107634;1396737196;72327;47.7212374;0.2205038;Sarcé;SARCE;292;
7443;72;107676;26694884;72328;48.0339235;0.2402009;Sargé-lès-le-Mans;SARGE LES LE MANS;3541;INSEE 2013
7443;72;107471;26696930;72329;48.0773296;0.2962126;Savigné-l'Évêque;SAVIGNE L EVEQUE;4041;INSEE 2013
7443;72;107470;376040993;72330;47.6183913;0.0580722;Savigné-sous-le-Lude;SAVIGNE SOUS LE LUDE;431;INSEE 2013
7443;72;107594;475867671;72331;48.1044777;0.5840011;Sceaux-sur-Huisne;SCEAUX SUR HUISNE;584;INSEE 2013
7443;72;107702;50055654;72332;48.1986243;0.0244749;Ségrie;SEGRIE;609;INSEE 2008
7443;72;107377;1396714427;72333;48.0238002;0.6544259;Semur-en-Vallon;SEMUR EN VALLON;455;INSEE 2013
7443;72;107456;26698093;72334;48.1841304;-0.1275755;Sillé-le-Guillaume;SILLE LE GUILLAUME;2364;INSEE 2013
7443;72;107429;1396714429;72335;48.1069075;0.3520896;Sillé-le-Philippe;SILLE LE PHILIPPE;1089;INSEE 2013
7443;72;107389;376025279;72336;47.8514506;-0.3020139;Solesmes;SOLESMES;1372;INSEE 2013
7443;72;107642;53369012;72337;48.3176305;-0.0298182;Sougé-le-Ganelon;SOUGE LE GANELON;900;INSEE 2013
7443;72;107510;332479299;72338;48.1190952;0.1826127;Souillé;SOUILLE;682;INSEE 2013
7443;72;107420;1829575101;72339;47.9740154;0.0144344;Souligné-Flacé;SOULIGNE FLACE;718;INSEE 2013
7443;72;107613;1396714436;72340;48.1378403;0.2358762;Souligné-sous-Ballon;SOULIGNE SOUS BALLON;1160;INSEE 2013
7443;72;107695;1829575102;72341;48.0112992;0.4566434;Soulitré;SOULITRE;683;
7443;72;107618;475536068;72342;48.2200416;0.6375394;Souvigné-sur-Même;SOUVIGNE SUR MEME;178;INSEE 2013
7443;72;107467;1829575103;72343;47.8269560;-0.3888199;Souvigné-sur-Sarthe;SOUVIGNE SUR SARTHE;610;INSEE 2013
7443;72;107704;26698162;72344;47.9241442;0.1510542;Spay;SPAY;2846;INSEE 2013
7443;72;107380;1829575104;72345;47.9746472;0.4611000;Surfonds;SURFONDS;325;
7443;72;107879;26696221;72346;47.8895538;0.0275915;La Suze-sur-Sarthe;LA SUZE SUR SARTHE;4192;INSEE 2013
7443;72;107522;1396696725;72347;47.8898752;-0.1364026;Tassé;TASSE;302;INSEE 2013
7443;72;107515;374613723;72348;47.9928385;-0.0928897;Tassillé;TASSILLE;139;INSEE 2008
7443;72;107641;61105499;72349;48.1818634;0.1880440;Teillé;TEILLE;523;INSEE 2013
7443;72;107576;26696523;72350;47.8876790;0.2698822;Teloché;TELOCHE;3016;INSEE 2013
7443;72;107490;41317856;72351;48.1076410;-0.0754936;Tennie;TENNIE;1045;INSEE 2008
7443;72;107631;1396714437;72352;48.2048880;0.4031902;Terrehault;TERREHAULT;134;INSEE 2013
7443;72;107480;534745668;72353;48.1750578;0.7996849;Théligny;THELIGNY;214;INSEE 2013
7443;72;109621;1396785859;72354;48.2892020;0.2529245;Thoigné;THOIGNE;164;INSEE 2013
7443;72;107603;1396771440;72355;48.3112724;0.2004217;Thoiré-sous-Contensor;THOIRE SOUS CONTENSOR;104;INSEE 2013
7443;72;107462;1396737198;72356;47.7542582;0.4488775;Thoiré-sur-Dinan;THOIRE SUR DINAN;432;INSEE 2013
7443;72;107491;1829575112;72357;47.6871926;0.0423401;Thorée-les-Pins;THOREE LES PINS;682;
7443;72;107645;1829575105;72358;48.0373658;0.5338283;Thorigné-sur-Dué;THORIGNE SUR DUE;1594;INSEE 2013
7443;72;107454;1396714441;72359;48.1339099;0.3960149;Torcé-en-Vallée;TORCE EN VALLEE;1283;INSEE 2013
